fold_id,model,timeframe,n_states,train_start,train_end,test_start,test_end,test_year,n_train,n_test,n_transitions,n_segments,transitions_per_1k_bars,transitions_per_day,transitions_per_hour,median_duration_minutes,mean_duration_minutes,min_duration_minutes,max_duration_minutes,pct_gt30m,pct_gt1h,pct_gt2h,pct_gt4h,pct_gt8h,pct_1bar,n_distinct_states_observed,n_distinct_labels_observed,n_distinct_labels_trained,max_state_occupancy_pct,state_occupancy,regime_labels_trained,train_ll,train_ll_per_obs,test_ll,test_ll_per_obs,best_seed,restart_spread,restart_spread_normalized,n_restarts_converged,n_restarts_failed,mean_stay_prob,median_stay_prob,trend_score_range,vol_score_range,fit_time_s,decode_time_s,failure_flags,status
89,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2025-07-31 20:00:00+00:00,2025-08-01 00:00:00+00:00,2025-09-01 00:00:00+00:00,2025,822342,8928,541,542,60.59587813620072,17.453567827937718,0.7272319928307381,30.0,82.36162361623616,5.0,1760.0,49.6309963099631,30.25830258302583,14.760147601476014,6.642066420664207,3.505535055350553,4.612546125461255,4,4,4,70.68772401433692,"{0: 1.1984767025089607, 1: 14.684139784946238, 2: 70.68772401433692, 3: 13.429659498207885}","{0: 'Ranging / High-Vol', 1: 'Downtrend / Mid-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / Mid-Vol'}",-14352191.599293848,-17.4528257091257,-108738.42217061954,-12.179482770006668,43,7926.730628589168,0.0005523010596499545,5,0,0.8974299917508246,0.8988198498770905,0.6841934563880363,2.0984200920356564,322.44792580604553,0.024927377700805664,[],ok
90,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2025-08-31 20:00:00+00:00,2025-09-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025,831270,8640,411,412,47.56944444444444,13.701585831693484,0.5708994096538951,35.0,104.85436893203884,5.0,3415.0,50.970873786407765,32.76699029126214,18.203883495145632,9.466019417475728,4.611650485436893,3.640776699029126,4,4,4,78.83101851851852,"{0: 10.694444444444445, 1: 78.83101851851852, 2: 10.023148148148147, 3: 0.45138888888888884}","{0: 'Uptrend / Mid-Vol', 1: 'Ranging / Low-Vol', 2: 'Downtrend / Mid-Vol', 3: 'Ranging / High-Vol'}",-14494895.10622928,-17.43704825896433,-98334.34806181086,-11.381290284931813,46,108350.94852304459,0.007475110908286603,5,0,0.8975468124853458,0.8989618914847007,0.6828391705768025,2.0970886744964417,364.9501132965088,0.023613691329956055,[],ok
91,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2025-09-30 20:00:00+00:00,2025-10-01 00:00:00+00:00,2025-11-01 00:00:00+00:00,2025,839910,8928,800,801,89.60573476702508,25.80934244427019,1.0753892685112578,30.0,55.73033707865169,5.0,1735.0,45.81772784019975,25.21847690387016,9.86267166042447,2.4968789013732833,0.6242197253433208,6.117353308364544,4,4,4,49.67517921146953,"{0: 23.342293906810035, 1: 23.163082437275985, 2: 49.67517921146953, 3: 3.8194444444444446}","{0: 'Downtrend / Mid-Vol', 1: 'Uptrend / Mid-Vol', 2: 'Ranging / Low-Vol', 3: 'Ranging / High-Vol'}",-14625454.817518998,-17.413121426723098,-131114.7807613716,-14.685795336175135,43,108709.8909995351,0.0074329237863644225,5,0,0.8976637174464677,0.8990597376521319,0.6801122464161923,2.0948425990640516,425.5758216381073,0.03952288627624512,[],ok
92,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2025-10-31 20:00:00+00:00,2025-11-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025,848838,8640,928,929,107.4074074074074,30.936913994675308,1.2890380831114712,30.0,46.501614639397204,5.0,650.0,43.70290635091496,22.712594187298173,6.566200215285253,1.5069967707212055,0.2152852529601722,7.21205597416577,4,4,4,33.56481481481482,"{0: 29.49074074074074, 1: 33.56481481481482, 2: 6.608796296296296, 3: 30.33564814814815}","{0: 'Uptrend / Mid-Vol', 1: 'Ranging / Low-Vol', 2: 'Ranging / High-Vol', 3: 'Downtrend / Mid-Vol'}",-14778263.057791147,-17.409992316309058,-137685.85019953674,-15.935862291613049,43,107109.79387149028,0.007247793157601269,5,0,0.8976784482577115,0.8991353647710365,0.6814169985982166,2.0947917385486945,405.42919063568115,0.024036645889282227,[],ok
93,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2025-11-30 20:00:00+00:00,2025-12-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2025,857478,8928,697,698,78.06899641577061,22.486389604570405,0.9369329001904334,30.0,63.95415472779369,5.0,1465.0,49.28366762177651,26.64756446991404,10.601719197707736,4.011461318051576,1.4326647564469914,5.873925501432665,4,4,4,56.507616487455195,"{0: 18.27956989247312, 1: 5.297939068100358, 2: 56.507616487455195, 3: 19.914874551971327}","{0: 'Downtrend / Mid-Vol', 1: 'Ranging / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / Mid-Vol'}",-14943099.55740414,-17.426802270617017,-126410.36048940847,-14.158866542272454,43,9093.551388058811,0.0006085451919212475,5,0,0.8975273888888567,0.8992153854196827,0.6842433693484578,2.095980376975343,306.0193872451782,0.023866891860961914,[],ok
94,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2025-12-31 20:00:00+00:00,2026-01-01 00:00:00+00:00,2026-02-01 00:00:00+00:00,2026,866406,8928,602,603,67.42831541218638,19.42153018931332,0.8092304245547215,30.0,74.02985074626865,5.0,2460.0,45.77114427860697,26.036484245439468,13.598673300165837,6.301824212271974,2.155887230514096,5.638474295190713,4,4,4,63.72087813620072,"{0: 63.72087813620072, 1: 16.263440860215052, 2: 16.801075268817204, 3: 3.214605734767025}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / Mid-Vol', 2: 'Downtrend / Mid-Vol', 3: 'Ranging / High-Vol'}",-15095963.87805346,-17.423660360216182,-118675.89851629687,-13.292551357112105,44,114573.12387754023,0.0075896527577220055,5,0,0.8974997274089372,0.8992604625888099,0.6840640711143704,2.0954864856591207,346.69287753105164,0.025173425674438477,[],ok
95,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2026-01-31 20:00:00+00:00,2026-02-01 00:00:00+00:00,2026-03-01 00:00:00+00:00,2026,875334,8064,914,915,113.34325396825396,32.646905618256234,1.3602877340940096,25.0,44.0655737704918,5.0,880.0,43.606557377049185,20.327868852459016,4.808743169398907,1.2021857923497268,0.2185792349726776,7.650273224043716,4,4,4,32.00644841269841,"{0: 22.953869047619047, 1: 32.00644841269841, 2: 28.88144841269841, 3: 16.158234126984127}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / Mid-Vol', 2: 'Downtrend / Mid-Vol', 3: 'Ranging / High-Vol'}",-15241650.19531234,-17.412382239593505,-150373.02383675284,-18.647448392454468,42,117590.79551807232,0.00771509606973122,5,0,0.8975590941555622,0.8993011710261047,0.6828423565473811,2.0956014448764124,378.8848030567169,0.015666723251342773,[],ok
96,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2026-02-28 20:00:00+00:00,2026-03-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,2026,883398,8928,988,989,110.66308243727599,31.874537918673685,1.3281057466114035,30.0,45.136501516683516,5.0,585.0,46.814964610717894,20.626895854398384,6.572295247724974,0.8088978766430739,0.10111223458038424,8.493427704752275,4,4,4,31.742831541218635,"{0: 31.55241935483871, 1: 7.101254480286738, 2: 29.603494623655912, 3: 31.742831541218635}","{0: 'Ranging / Low-Vol', 1: 'Ranging / High-Vol', 2: 'Uptrend / Mid-Vol', 3: 'Downtrend / Mid-Vol'}",-15401632.801848814,-17.434534379576153,-156124.48478453117,-17.487061467801432,46,9757.006949445233,0.000633504711803933,5,0,0.8974202501151627,0.8992245569355615,0.6844749657780207,2.0960353535493574,353.3798613548279,0.021800756454467773,[],ok
97,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2026-03-31 20:00:00+00:00,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,2026,892326,8640,749,750,86.68981481481482,24.969556661650653,1.0403981942354439,30.0,57.6,5.0,1300.0,48.13333333333333,24.8,9.066666666666666,3.2,1.2,7.199999999999999,4,4,4,56.574074074074076,"{0: 56.574074074074076, 1: 20.45138888888889, 2: 20.752314814814817, 3: 2.2222222222222223}","{0: 'Ranging / Low-Vol', 1: 'Downtrend / Mid-Vol', 2: 'Uptrend / Mid-Vol', 3: 'Ranging / High-Vol'}",-15573192.088689025,-17.452357197581406,-124138.09979270695,-14.367835624155898,42,5.127735510468483,3.292668247631012e-07,5,0,0.8974429933681781,0.8992996342132047,0.6858705333826288,2.096886130972556,358.526132106781,0.031899452209472656,[],ok
98,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2026-04-30 20:00:00+00:00,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,2026,900966,8928,558,559,62.5,18.002016354878457,0.7500840147866024,30.0,79.85688729874776,5.0,1470.0,46.51162790697674,29.338103756708406,15.20572450805009,6.797853309481217,2.6833631484794274,6.082289803220036,4,4,4,71.67338709677419,"{0: 71.67338709677419, 1: 12.343189964157707, 2: 15.143369175627242, 3: 0.8400537634408601}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / Mid-Vol', 2: 'Downtrend / Mid-Vol', 3: 'Ranging / High-Vol'}",-15722534.563017286,-17.450752373582674,-113698.23173522399,-12.735016995432796,46,120292.6261886768,0.007650969104665249,5,0,0.8974248583005833,0.8992190777260937,0.6860775803995933,2.0975394723072798,363.59223651885986,0.024651765823364258,[],ok
99,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2026-05-31 20:00:00+00:00,2026-06-01 00:00:00+00:00,2026-07-01 00:00:00+00:00,2026,909894,8640,920,921,106.48148148148148,30.670216460238453,1.2779256858432688,30.0,46.90553745928339,5.0,955.0,44.73398479913138,22.36699239956569,6.731813246471227,1.6286644951140066,0.10857763300760044,7.38327904451683,4,4,4,36.5162037037037,"{0: 36.5162037037037, 1: 24.76851851851852, 2: 31.25, 3: 7.465277777777778}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / Mid-Vol', 2: 'Downtrend / Mid-Vol', 3: 'Ranging / High-Vol'}",-15864563.567121051,-17.435617299510767,-144280.26728095472,-16.69910500936976,46,123472.37151505798,0.00778290376490102,5,0,0.8975130831539674,0.8992857488337266,0.6848218165659911,2.0973502646950606,353.1106026172638,0.023389816284179688,[],ok
100,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2026-06-30 20:00:00+00:00,2026-07-01 00:00:00+00:00,2026-07-18 23:35:00+00:00,2026,918534,5179,406,407,78.39351226105425,22.581691772885282,0.9409038238702202,30.0,63.62407862407862,5.0,1065.0,49.14004914004914,29.484029484029485,12.039312039312039,4.914004914004914,0.7371007371007371,4.668304668304668,4,4,4,57.752461865224944,"{0: 1.3902297740876617, 1: 20.89206410503958, 2: 57.752461865224944, 3: 19.965244255647807}","{0: 'Ranging / High-Vol', 1: 'Uptrend / Mid-Vol', 2: 'Ranging / Low-Vol', 3: 'Downtrend / Mid-Vol'}",-16028510.918918006,-17.450100833412815,-72169.90363873637,-13.935104004390109,45,0.001962834969162941,1.2245897195891488e-10,5,0,0.8974740842084354,0.8992695651955802,0.6865840660704028,2.098528194262973,264.68031573295593,0.014699935913085938,[],ok
