state,regime,horizon,n,mean_ret,median_ret,std_ret,p_positive,fold_id
2,Ranging / Mid-Vol,2h,223,0.00046756374706296,0.0010831726426925314,0.010616968701270608,0.5964125560538116,11
2,Ranging / Mid-Vol,4h,223,0.0006508172856057914,0.00041471236495560504,0.011412707085728925,0.5291479820627802,11
2,Ranging / Mid-Vol,8h,219,0.0008872763359109867,0.0015410855091797515,0.018921453649349468,0.5844748858447488,11
3,Ranging / High-Vol,30m,20,-0.0008453272938579559,-0.0006434624432536395,0.005335434436180112,0.4,11
3,Ranging / High-Vol,1h,20,-0.00034999191631914785,-0.0008872578013408017,0.00561988743304151,0.45,11
3,Ranging / High-Vol,2h,20,-0.000860924293347054,0.0013636907090717187,0.007200829975739471,0.55,11
3,Ranging / High-Vol,4h,20,-0.0006277549122780002,-0.0025344634294599544,0.006416979322339687,0.45,11
3,Ranging / High-Vol,8h,20,-0.0015268927019907786,-0.00335321560664692,0.006909428743106436,0.45,11
0,Ranging / Mid-Vol,30m,162,-0.00025711316384204025,1.1205678983827738e-05,0.003935838722731969,0.5,12
0,Ranging / Mid-Vol,1h,162,-0.00027800565085055065,0.0002630197812454327,0.004693376778028261,0.5370370370370371,12
0,Ranging / Mid-Vol,2h,161,-0.0005717231652566312,-0.0001092567114557852,0.005706924993579601,0.4906832298136646,12
0,Ranging / Mid-Vol,4h,161,-0.0005569527870068991,0.0001421499011868832,0.006701293359631364,0.5093167701863354,12
0,Ranging / Mid-Vol,8h,158,-0.00015918710322655825,0.0004089179213329075,0.00789262711462773,0.5569620253164557,12
1,Ranging / Mid-Vol,30m,180,0.000137934572344367,3.596884784151655e-05,0.0021181206288122846,0.5055555555555555,12
1,Ranging / Mid-Vol,1h,179,0.00011894040914431498,5.4080433068648404e-05,0.002812692442094545,0.5027932960893855,12
1,Ranging / Mid-Vol,2h,179,0.0002543178098334978,0.00019617307690822372,0.004164307933571191,0.5307262569832403,12
1,Ranging / Mid-Vol,4h,179,0.00020381748221232437,0.0006901415063946814,0.00518372027569027,0.5698324022346368,12
1,Ranging / Mid-Vol,8h,178,0.0011594249752745415,0.001184646560907332,0.005951444269722219,0.6235955056179775,12
2,Ranging / Low-Vol,30m,1107,5.535340369050994e-05,0.0001002300279981938,0.0016264337830431623,0.5311653116531165,12
2,Ranging / Low-Vol,1h,1106,0.00012027494127482239,0.00012608039640760182,0.0023554970342646465,0.5325497287522604,12
2,Ranging / Low-Vol,2h,1103,0.00025509326731219985,0.00023812358726615912,0.0033673064972333713,0.5394378966455122,12
2,Ranging / Low-Vol,4h,1095,0.0005042850517795825,0.00048079211425466895,0.004830545873730345,0.5643835616438356,12
2,Ranging / Low-Vol,8h,1083,0.0007754511421413037,0.0010399553834297137,0.0070834047120476185,0.579870729455217,12
3,Ranging / High-Vol,30m,2,0.007445566119552716,0.007445566119552716,0.009041807989468076,0.5,12
3,Ranging / High-Vol,1h,2,0.005543840934101318,0.005543840934101318,0.009347291305004113,0.5,12
3,Ranging / High-Vol,2h,2,0.005563128052004984,0.005563128052004984,0.008937367860767154,0.5,12
3,Ranging / High-Vol,4h,2,0.007964336205911415,0.007964336205911415,0.007878805272590661,1.0,12
3,Ranging / High-Vol,8h,2,0.010542810014047888,0.010542810014047888,0.007756757558048832,1.0,12
0,Ranging / Low-Vol,30m,711,0.00018327456935627773,0.00018505492502995935,0.004193433291132892,0.5274261603375527,13
0,Ranging / Low-Vol,1h,711,0.0003520846242539544,0.0002906440908034824,0.006894696327252385,0.530239099859353,13
0,Ranging / Low-Vol,2h,710,0.0009684521075810608,0.0006481083310010405,0.009801649709227618,0.5704225352112676,13
0,Ranging / Low-Vol,4h,708,0.0015916749775499214,0.0012203458190649386,0.013616667800566917,0.5988700564971752,13
0,Ranging / Low-Vol,8h,703,0.003123599489896909,0.001959767760791209,0.019154190355936303,0.5917496443812233,13
1,Downtrend / High-Vol,30m,76,0.0006191924594959845,0.0022414713950968945,0.011956707189426475,0.5921052631578947,13
1,Downtrend / High-Vol,1h,76,0.0018699973712555764,0.002461387406522242,0.01029596018042584,0.618421052631579,13
1,Downtrend / High-Vol,2h,76,0.003445934528864401,0.003645342459267731,0.012243110783105176,0.6578947368421053,13
1,Downtrend / High-Vol,4h,76,0.006309850298716294,0.006249838340272262,0.012040416746859238,0.6710526315789473,13
1,Downtrend / High-Vol,8h,76,0.005154967213487767,0.007089868993726434,0.015771570869088605,0.6710526315789473,13
2,Uptrend / High-Vol,30m,73,-0.00026334946995936316,0.0005920849751888113,0.007389910435863064,0.5342465753424658,13
2,Uptrend / High-Vol,1h,73,-0.0013405361136289186,-0.0004322706444757074,0.011616959324329029,0.4657534246575342,13
2,Uptrend / High-Vol,2h,73,-0.003443305623712976,-0.0005045761773256885,0.016211756887440774,0.4794520547945205,13
2,Uptrend / High-Vol,4h,73,-0.005171270902897969,-0.0030711449000850877,0.018790745127910846,0.3835616438356164,13
2,Uptrend / High-Vol,8h,73,-0.007135522114668468,-0.004181839865383452,0.017074448969094904,0.3698630136986301,13
3,Ranging / Low-Vol,30m,579,0.0001818782456716013,0.0001287052443483816,0.0032585588153974804,0.5302245250431779,13
3,Ranging / Low-Vol,1h,578,0.00038631560475974096,0.000328044280079709,0.005655149203350397,0.5467128027681661,13
3,Ranging / Low-Vol,2h,577,0.000579006325835242,0.0003579666727002717,0.00756004641996888,0.5407279029462738,13
3,Ranging / Low-Vol,4h,575,0.0014144825472300227,0.0012541121284819212,0.011457829963193113,0.5878260869565217,13
3,Ranging / Low-Vol,8h,572,0.003432397662364721,0.0017506511258149615,0.016885587037266475,0.6013986013986014,13
0,Ranging / Low-Vol,30m,463,0.0002925382892632398,0.00019445456740996292,0.004559200355705858,0.5399568034557235,14
0,Ranging / Low-Vol,1h,461,0.0005559228791866405,0.00047558902423538996,0.006712119503912258,0.544468546637744,14
0,Ranging / Low-Vol,2h,461,0.001501603302621818,0.0008975247123643726,0.009478894840267763,0.5531453362255966,14
0,Ranging / Low-Vol,4h,458,0.00332957524431757,0.001612955940498928,0.01445179960240362,0.5917030567685589,14
0,Ranging / Low-Vol,8h,456,0.00624753496074183,0.003061585768938002,0.021438439537762793,0.6271929824561403,14
1,Downtrend / High-Vol,30m,171,0.0003359677341730213,0.0015506988435767255,0.009384117622445317,0.6023391812865497,14
1,Downtrend / High-Vol,1h,171,0.00030577831244725024,0.0009291409744509593,0.012045778146323259,0.5614035087719298,14
1,Downtrend / High-Vol,2h,171,0.0003137953826454554,0.0030443390772507684,0.016511907718379033,0.6374269005847953,14
1,Downtrend / High-Vol,4h,171,-0.0002667868585358613,0.00404724281147395,0.022461574279859692,0.6081871345029239,14
1,Downtrend / High-Vol,8h,165,-0.0016977914980631852,-4.747767851931428e-05,0.02689811400097139,0.4909090909090909,14
2,Ranging / Low-Vol,30m,582,0.00016762623724150282,0.0002921163776381519,0.004325895683636764,0.5412371134020618,14
2,Ranging / Low-Vol,1h,582,0.0006278297087340461,0.0003075952992110942,0.006269726111113916,0.5343642611683849,14
2,Ranging / Low-Vol,2h,580,0.0012104780897206928,0.0008456994789192152,0.010495605056061506,0.5637931034482758,14
2,Ranging / Low-Vol,4h,579,0.002663192665273603,0.0015090214144350966,0.014761326118825796,0.5837651122625216,14
2,Ranging / Low-Vol,8h,573,0.006665967572066439,0.0033452010909620356,0.023707141821322514,0.6090750436300174,14
3,Uptrend / High-Vol,30m,227,0.0006133606773109058,0.00014290746093870155,0.00942292235805592,0.5066079295154186,14
3,Uptrend / High-Vol,1h,227,0.0008306983372974132,0.000905921179267466,0.012423521625017446,0.5242290748898678,14
3,Uptrend / High-Vol,2h,225,0.0012524795836685125,-0.00041314888894739,0.016047012934716273,0.4711111111111111,14
3,Uptrend / High-Vol,4h,221,0.0019583594225762602,-0.0005206627650604645,0.021353661409918047,0.497737556561086,14
3,Uptrend / High-Vol,8h,219,0.0018819409513168728,0.001190390475642289,0.029763786409623048,0.5342465753424658,14
0,Ranging / Low-Vol,30m,119,-4.261702402634923e-05,-3.2485839657425686e-05,0.0033873274656570206,0.4957983193277311,15
0,Ranging / Low-Vol,1h,119,0.00013147974579934683,-0.0001458837902212906,0.0050802621781890385,0.4789915966386555,15
0,Ranging / Low-Vol,2h,119,5.779537066163125e-05,-0.0007945058007923222,0.007650808302022018,0.46218487394957986,15
0,Ranging / Low-Vol,4h,119,0.00015291173841814617,-0.0001601461747071653,0.011627396375313686,0.48739495798319327,15
0,Ranging / Low-Vol,8h,119,0.0023436363524296047,0.004224294396697914,0.015315831948909649,0.5714285714285714,15
1,Ranging / Mid-Vol,30m,588,0.0001287243318295011,0.00012761613283007733,0.00590436150568686,0.5187074829931972,15
1,Ranging / Mid-Vol,1h,587,0.00040038705370579826,0.00018816141534472308,0.008499537622866723,0.5127768313458262,15
1,Ranging / Mid-Vol,2h,587,0.0007516981571742912,0.0013640904196012826,0.011543632095944438,0.555366269165247,15
1,Ranging / Mid-Vol,4h,580,0.0023945536341756376,0.0021954612725316736,0.01711652365398328,0.6051724137931035,15
1,Ranging / Mid-Vol,8h,573,0.00399403680463655,0.0038702526367302426,0.023591859929036223,0.6282722513089005,15
2,Ranging / High-Vol,30m,194,-0.0001303059924745797,0.0002661769678207193,0.013893606374025255,0.5051546391752577,15
2,Ranging / High-Vol,1h,193,-0.00016490460890265595,0.001342687109085361,0.01991874071923864,0.5181347150259067,15
2,Ranging / High-Vol,2h,192,-0.0010712645051656755,-5.605218297333181e-05,0.027898639620336396,0.4947916666666667,15
2,Ranging / High-Vol,4h,192,-0.002789259473618466,-0.001778521084310647,0.032738095932570176,0.4635416666666667,15
2,Ranging / High-Vol,8h,189,-0.0007899232249333751,0.005426450520554127,0.04467853863466488,0.5767195767195767,15
3,Ranging / Mid-Vol,30m,511,0.0003784632043444028,0.0005029092822592673,0.005346599797576874,0.5518590998043053,15
3,Ranging / Mid-Vol,1h,511,0.0005168123183717751,0.0008268041238306267,0.0074402535564079405,0.547945205479452,15
3,Ranging / Mid-Vol,2h,508,0.0015403371114290822,0.0011532970218270933,0.011537768599485689,0.5590551181102362,15
3,Ranging / Mid-Vol,4h,507,0.0027137199221788167,0.0023371240338505572,0.0172638627212942,0.5857988165680473,15
3,Ranging / Mid-Vol,8h,501,0.004250486609760126,0.004424084074683421,0.022427450756062596,0.6207584830339321,15
0,Ranging / Low-Vol,30m,77,-0.00029958619587798876,-9.3027679982427e-05,0.006152273668570468,0.4935064935064935,16
0,Ranging / Low-Vol,1h,77,-0.0005888554650143286,-8.707562523468937e-05,0.00946849411622106,0.44155844155844154,16
0,Ranging / Low-Vol,2h,77,-0.0019606333176786484,-0.0001210018746249375,0.014704141264896116,0.4805194805194805,16
0,Ranging / Low-Vol,4h,77,-0.001504350681686534,-0.0009790752417053739,0.019371688895887508,0.4805194805194805,16
0,Ranging / Low-Vol,8h,77,0.001105493202826358,0.0033522204551896806,0.02233297932295188,0.5844155844155844,16
1,Ranging / High-Vol,30m,280,0.000934049445683132,7.120370487623262e-05,0.01023494698908348,0.5035714285714286,16
1,Ranging / High-Vol,1h,280,0.0015102295720282083,0.0007504312435129279,0.014053581119012072,0.5214285714285715,16
1,Ranging / High-Vol,2h,280,0.0031015642312566386,0.0018680691555488238,0.01916749632931512,0.5714285714285714,16
1,Ranging / High-Vol,4h,280,0.003995666825290714,0.0030953396622486196,0.025875651540621814,0.575,16
1,Ranging / High-Vol,8h,280,0.004263684077050429,0.002810396149187433,0.032575055885334686,0.5428571428571428,16
2,Ranging / Mid-Vol,30m,621,-1.023563234892109e-05,7.76141264253738e-05,0.0064423396655446125,0.5056360708534622,16
2,Ranging / Mid-Vol,1h,620,-0.00017920081643967443,0.0004129355532214163,0.009541552696610861,0.5193548387096775,16
2,Ranging / Mid-Vol,2h,620,-0.0009230838919793103,-0.00010133361013409115,0.013803284413724776,0.49193548387096775,16
2,Ranging / Mid-Vol,4h,617,-0.001325737790984248,-0.0003297631651459909,0.0189509726287945,0.4959481361426256,16
2,Ranging / Mid-Vol,8h,612,-0.0025388033192943193,-0.0003826924087331207,0.027825902065073644,0.4934640522875817,16
3,Ranging / Mid-Vol,30m,509,-0.000627529368296597,-0.0002464604626624123,0.007832601512504768,0.4774066797642436,16
3,Ranging / Mid-Vol,1h,509,-0.0008893718294288296,-0.0003343674641325123,0.010719152362355752,0.48526522593320237,16
3,Ranging / Mid-Vol,2h,507,-0.0010296593371926339,-0.000254305058167148,0.014685529640724757,0.4891518737672584,16
3,Ranging / Mid-Vol,4h,506,-0.0019106025262892177,-0.001201999596518455,0.020377902228973198,0.45652173913043476,16
3,Ranging / Mid-Vol,8h,503,-0.0026241262579145687,3.3354948651975747e-05,0.0307339776279977,0.5009940357852882,16
0,Ranging / Low-Vol,30m,686,-8.495894333963451e-05,-0.0001419630840873154,0.0042746748588458686,0.47959183673469385,17
0,Ranging / Low-Vol,1h,685,-0.00013051973313475993,-0.00022246390195235222,0.005949669090893165,0.4744525547445255,17
0,Ranging / Low-Vol,2h,681,-0.00029507121326823006,-0.0002639061203009163,0.009363579627118968,0.47577092511013214,17
0,Ranging / Low-Vol,4h,678,-0.000614227770527686,-0.0006123750167335018,0.013847285049434402,0.47345132743362833,17
0,Ranging / Low-Vol,8h,672,-0.0007974019548465819,-5.627523094453579e-05,0.01887187121355211,0.49851190476190477,17
1,Downtrend / High-Vol,30m,106,-9.206019580564601e-05,1.9665937321278193e-05,0.005955182981609174,0.5094339622641509,17
1,Downtrend / High-Vol,1h,106,0.0004028865812832234,0.0011386493178049406,0.006950398524921226,0.5849056603773585,17
1,Downtrend / High-Vol,2h,106,0.0012754073227303068,0.0013433764613264287,0.00750376863272498,0.5660377358490566,17
1,Downtrend / High-Vol,4h,104,0.0030680669831302243,0.0018081452173133172,0.010615060103095035,0.5769230769230769,17
1,Downtrend / High-Vol,8h,99,0.0013957646894990389,-0.0008188160617219609,0.01770874572513592,0.48484848484848486,17
2,Ranging / Low-Vol,30m,552,-4.9279603488926604e-05,-0.00011777347430719232,0.004698872107719072,0.48188405797101447,17
2,Ranging / Low-Vol,1h,551,-0.00012765930935344945,-9.74255069419172e-05,0.007102563300413086,0.4954627949183303,17
2,Ranging / Low-Vol,2h,551,-9.811230334402934e-05,-0.00016232334758647937,0.009681268603069282,0.484573502722323,17
2,Ranging / Low-Vol,4h,548,-0.00047729056534677027,-0.0005008535270212278,0.013311806773758525,0.4781021897810219,17
2,Ranging / Low-Vol,8h,543,-0.00026250358527628125,-0.0003815874279808895,0.018285640202089636,0.4880294659300184,17
3,Uptrend / High-Vol,30m,103,0.0002303955325143937,9.040999979248454e-05,0.0074839319286671415,0.5048543689320388,17
3,Uptrend / High-Vol,1h,103,-0.0003501565415309388,-0.0007519526866719417,0.009813861596575229,0.4563106796116505,17
3,Uptrend / High-Vol,2h,103,-0.0015530907053603982,-0.0006753870744056201,0.013283657931868238,0.4563106796116505,17
3,Uptrend / High-Vol,4h,103,-0.0017094433311014299,0.0003305316205128861,0.015165330466530702,0.5048543689320388,17
3,Uptrend / High-Vol,8h,103,-0.00325487714171902,-0.0017505061057470073,0.01795202011011847,0.3883495145631068,17
0,Ranging / High-Vol,30m,45,0.0008459180033940565,-0.00022139949168575868,0.008845344322437726,0.4888888888888889,18
0,Ranging / High-Vol,1h,45,0.0018015649101840046,0.0016958832827285164,0.010979361623560878,0.5777777777777777,18
0,Ranging / High-Vol,2h,45,0.0031175054221012745,0.000523852664219504,0.01232402804999031,0.5111111111111111,18
0,Ranging / High-Vol,4h,45,0.002786448633864364,0.004468796108175965,0.012579870126652315,0.5555555555555556,18
0,Ranging / High-Vol,8h,45,-0.004290148234744764,-0.0008666060166184764,0.01728556490961765,0.4666666666666667,18
1,Ranging / Mid-Vol,30m,431,0.0002447827165016221,0.00016562842221645724,0.004024695396927014,0.5174013921113689,18
1,Ranging / Mid-Vol,1h,430,9.422561986333403e-05,-2.7029662073019267e-06,0.005834460032000842,0.5,18
1,Ranging / Mid-Vol,2h,430,0.00010606343683237664,0.0002040668491822828,0.00832660524364674,0.5186046511627908,18
1,Ranging / Mid-Vol,4h,428,-0.0007237818668749385,-0.0003862000124943421,0.01453354166347286,0.4766355140186916,18
1,Ranging / Mid-Vol,8h,424,-0.0010577765691793702,0.00018375686552563053,0.01934833994621631,0.5047169811320755,18
2,Ranging / Low-Vol,30m,468,-0.0001014319960134321,-4.369539202553341e-05,0.002082342570910318,0.4893162393162393,18
2,Ranging / Low-Vol,1h,468,-0.00012815452983416608,-0.00013475811589547249,0.0030422941902352213,0.47649572649572647,18
2,Ranging / Low-Vol,2h,468,-0.0003865206728257997,-0.0003324279082832504,0.004763942664872219,0.4423076923076923,18
2,Ranging / Low-Vol,4h,468,-0.000743143893909406,-0.0006168507772645881,0.007255058031463776,0.42735042735042733,18
2,Ranging / Low-Vol,8h,468,-0.002647948026934484,-0.0014654633372659376,0.01688530950755122,0.41025641025641024,18
3,Ranging / Mid-Vol,30m,495,-0.0004953095734087215,-0.0002640580710959739,0.005795596934086604,0.46464646464646464,18
3,Ranging / Mid-Vol,1h,495,-0.0007380274368757586,-0.0004631328457023187,0.008439087235174073,0.4585858585858586,18
3,Ranging / Mid-Vol,2h,493,-0.001259820322010077,-0.00065729288268912,0.012892693685582643,0.4381338742393509,18
3,Ranging / Mid-Vol,4h,491,-0.0014538028063585018,-0.0007208097678113035,0.015893789690299077,0.45417515274949083,18
3,Ranging / Mid-Vol,8h,487,-0.0011965101739644204,-0.0008913284678992994,0.019028056330662138,0.4537987679671458,18
0,Uptrend / High-Vol,30m,96,0.0012822013540581545,0.0010884496542704625,0.011343868783006725,0.5729166666666666,19
0,Uptrend / High-Vol,1h,96,0.00244256486949009,-0.0002116064049531019,0.015831320616898768,0.4791666666666667,19
0,Uptrend / High-Vol,2h,96,0.0074540401650520045,0.0020371142888322424,0.02692275230649817,0.6145833333333334,19
0,Uptrend / High-Vol,4h,96,0.015486357423306044,0.001154711259484742,0.039222932244787095,0.5416666666666666,19
0,Uptrend / High-Vol,8h,96,0.01814361258730997,0.0008108168958802509,0.047039475478276575,0.5104166666666666,19
1,Ranging / Low-Vol,30m,582,-0.00022891833384011847,-0.00012815289229894944,0.004135075018973972,0.49140893470790376,19
1,Ranging / Low-Vol,1h,581,-0.00036495997546372714,-0.00011972924101755211,0.006120258794888533,0.4819277108433735,19
1,Ranging / Low-Vol,2h,581,-0.0003765492413940901,-0.0001677499999210852,0.008119151916028789,0.4853700516351119,19
1,Ranging / Low-Vol,4h,578,-0.000635886416819453,-0.0003812416115183126,0.01088139843967552,0.47231833910034604,19
1,Ranging / Low-Vol,8h,575,-0.00043206543584485346,-0.0005209999026654089,0.01747074821421904,0.4765217391304348,19
2,Downtrend / High-Vol,30m,95,0.0009016327248834774,0.0004484198164291797,0.010224729573423574,0.5368421052631579,19
2,Downtrend / High-Vol,1h,95,0.0011497624501174454,0.0004357243386348131,0.014534883989169373,0.5473684210526316,19
2,Downtrend / High-Vol,2h,95,-4.371578932438219e-05,-0.00018670498669770552,0.014088985224737085,0.49473684210526314,19
2,Downtrend / High-Vol,4h,95,-0.0015400093801401556,-0.0014102635061483682,0.01801740191381431,0.47368421052631576,19
2,Downtrend / High-Vol,8h,95,0.0021353713159020845,-0.0014767132943873662,0.03807636314283143,0.45263157894736844,19
